video_id,gloss,label,label_id,split,url,source,signer_id,frame_start,frame_end,fps,expected_video_stem,landmark_path,resolved_video_path,download_status
68218,school,school,70,train,https://www.youtube.com/watch?v=2EAilZspev4,lillybauer,111,1,54,25,data\raw\WLASL100\videos\68218,data\landmarks\wlasl100\68218.npy,,missing
68510,school,school,70,train,https://www.youtube.com/watch?v=g-w38Q0QrWE,lillybauer,113,1,64,25,data\raw\WLASL100\videos\68510,data\landmarks\wlasl100\68510.npy,,missing
70207,school,school,70,train,https://www.youtube.com/watch?v=hjS0dQDgbjo,northtexas,121,1068,1179,25,data\raw\WLASL100\videos\70207,data\landmarks\wlasl100\70207.npy,data\raw\WLASL100\videos\70207.mp4,found
68145,school,school,70,test,https://www.youtube.com/watch?v=ig7SKr3tvWc,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68145,data\landmarks\wlasl100\68145.npy,data\raw\WLASL100\videos\68145.mp4,found
49601,school,school,70,train,https://www.handspeak.com/word/s/school.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\49601,data\landmarks\wlasl100\49601.npy,,missing
49602,school,school,70,train,https://www.signingsavvy.com/signs/mp4/6/6564.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\49602,data\landmarks\wlasl100\49602.npy,,missing
49603,school,school,70,train,https://www.youtube.com/watch?v=vuE3RN10AGA,aslu,5,1,-1,25,data\raw\WLASL100\videos\49603,data\landmarks\wlasl100\49603.npy,data\raw\WLASL100\videos\49603.mp4,found
49604,school,school,70,train,http://www.aslpro.com/main/s/school.swf,aslpro,87,1,-1,25,data\raw\WLASL100\videos\49604,data\landmarks\wlasl100\49604.npy,,missing
49595,school,school,70,train,https://media.spreadthesign.com/video/mp4/13/50778.mp4,spreadthesign,63,1,-1,25,data\raw\WLASL100\videos\49595,data\landmarks\wlasl100\49595.npy,data\raw\WLASL100\videos\49595.mp4,found
67170,school,school,70,val,https://youtu.be/A_rNr7i1uAs,asllex,109,1,-1,25,data\raw\WLASL100\videos\67170,data\landmarks\wlasl100\67170.npy,,missing
49605,school,school,70,train,http://www.aslpro.com/main/s/school_walking_to.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\49605,data\landmarks\wlasl100\49605.npy,,missing
49606,school,school,70,val,http://www.aslsearch.com/signs/videos/school.mp4,aslsearch,41,1,-1,25,data\raw\WLASL100\videos\49606,data\landmarks\wlasl100\49606.npy,,missing
49596,school,school,70,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/school.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\49596,data\landmarks\wlasl100\49596.npy,data\raw\WLASL100\videos\49596.mp4,found
49597,school,school,70,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Academic%2C%20School-ZsoedvSYMpA.mp4,signschool,32,1,-1,25,data\raw\WLASL100\videos\49597,data\landmarks\wlasl100\49597.npy,data\raw\WLASL100\videos\49597.mp4,found
49598,school,school,70,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20School.mp4,signschool,46,1,-1,25,data\raw\WLASL100\videos\49598,data\landmarks\wlasl100\49598.npy,data\raw\WLASL100\videos\49598.mp4,found
49599,school,school,70,train,https://media.asldeafined.com/vocabulary/1468763371.5844.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\49599,data\landmarks\wlasl100\49599.npy,data\raw\WLASL100\videos\49599.mp4,found
49600,school,school,70,train,https://media.asldeafined.com/vocabulary/1522768179.9250.mp4,asldeafined,15,1,-1,25,data\raw\WLASL100\videos\49600,data\landmarks\wlasl100\49600.npy,data\raw\WLASL100\videos\49600.mp4,found
50036,secretary,secretary,71,val,https://www.youtube.com/watch?v=XB3Q6IX6CBo,asl5200,9,1618,1677,25,data\raw\WLASL100\videos\50036,data\landmarks\wlasl100\50036.npy,data\raw\WLASL100\videos\50036.mp4,found
50037,secretary,secretary,71,train,https://media.spreadthesign.com/video/mp4/13/51753.mp4,spreadthesign,50,1,-1,25,data\raw\WLASL100\videos\50037,data\landmarks\wlasl100\50037.npy,data\raw\WLASL100\videos\50037.mp4,found
50038,secretary,secretary,71,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/secretary.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\50038,data\landmarks\wlasl100\50038.npy,data\raw\WLASL100\videos\50038.mp4,found
50039,secretary,secretary,71,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Secetary%202-GLOdTEXLaEQ.mp4,signschool,31,1,-1,25,data\raw\WLASL100\videos\50039,data\landmarks\wlasl100\50039.npy,data\raw\WLASL100\videos\50039.mp4,found
50040,secretary,secretary,71,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Secetary-crVLvTbmEGo.mp4,signschool,31,1,-1,25,data\raw\WLASL100\videos\50040,data\landmarks\wlasl100\50040.npy,data\raw\WLASL100\videos\50040.mp4,found
50041,secretary,secretary,71,test,https://media.asldeafined.com/vocabulary/1468764756.5155.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\50041,data\landmarks\wlasl100\50041.npy,data\raw\WLASL100\videos\50041.mp4,found
50042,secretary,secretary,71,train,https://www.handspeak.com/word/s/secretary2.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\50042,data\landmarks\wlasl100\50042.npy,,missing
50043,secretary,secretary,71,train,https://www.handspeak.com/word/s/secretary.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\50043,data\landmarks\wlasl100\50043.npy,,missing
50044,secretary,secretary,71,train,https://www.signingsavvy.com/signs/mp4/6/6921.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\50044,data\landmarks\wlasl100\50044.npy,,missing
50045,secretary,secretary,71,train,https://www.signingsavvy.com/signs/mp4/8/8440.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\50045,data\landmarks\wlasl100\50045.npy,,missing
66441,secretary,secretary,71,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SE/SECRETARY-1010.mp4,aslsignbank,103,1,-1,25,data\raw\WLASL100\videos\66441,data\landmarks\wlasl100\66441.npy,,missing
67177,secretary,secretary,71,test,https://youtu.be/rhpYRl3kHQU,asllex,109,1,-1,25,data\raw\WLASL100\videos\67177,data\landmarks\wlasl100\67177.npy,,missing
50046,secretary,secretary,71,train,https://www.signingsavvy.com/signs/mp4/8/8857.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\50046,data\landmarks\wlasl100\50046.npy,,missing
50047,secretary,secretary,71,train,https://www.youtube.com/watch?v=7FvR0sUKA84,aslu,5,1,-1,25,data\raw\WLASL100\videos\50047,data\landmarks\wlasl100\50047.npy,data\raw\WLASL100\videos\50047.mp4,found
50048,secretary,secretary,71,train,https://www.youtube.com/watch?v=ASCPx0sjuwM,aslu,5,1,-1,25,data\raw\WLASL100\videos\50048,data\landmarks\wlasl100\50048.npy,data\raw\WLASL100\videos\50048.mp4,found
50049,secretary,secretary,71,train,https://www.youtube.com/watch?v=D1Zl-7gp0Zs,aslu,5,1,-1,25,data\raw\WLASL100\videos\50049,data\landmarks\wlasl100\50049.npy,data\raw\WLASL100\videos\50049.mp4,found
50050,secretary,secretary,71,test,https://www.youtube.com/watch?v=U3lM2jSLNno,aslu,5,1,-1,25,data\raw\WLASL100\videos\50050,data\landmarks\wlasl100\50050.npy,data\raw\WLASL100\videos\50050.mp4,found
50051,secretary,secretary,71,val,http://www.aslpro.com/main/s/secretary.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\50051,data\landmarks\wlasl100\50051.npy,,missing
50052,secretary,secretary,71,val,http://www.aslsearch.com/signs/videos/secretary.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\50052,data\landmarks\wlasl100\50052.npy,,missing
51206,short,short,72,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,asl5200,9,3538,3580,25,data\raw\WLASL100\videos\51206,data\landmarks\wlasl100\51206.npy,data\raw\WLASL100\videos\51206.mp4,found
70355,short,short,72,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,northtexas,121,6591,6697,25,data\raw\WLASL100\videos\70355,data\landmarks\wlasl100\70355.npy,data\raw\WLASL100\videos\70355.mp4,found
51221,short,short,72,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/short.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\51221,data\landmarks\wlasl100\51221.npy,data\raw\WLASL100\videos\51221.mp4,found
51223,short,short,72,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-D-7K4sSsMWw.mp4,signschool,32,1,-1,25,data\raw\WLASL100\videos\51223,data\landmarks\wlasl100\51223.npy,data\raw\WLASL100\videos\51223.mp4,found
51224,short,short,72,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Short-bjSx00_gSOs.mp4,signschool,32,1,-1,25,data\raw\WLASL100\videos\51224,data\landmarks\wlasl100\51224.npy,data\raw\WLASL100\videos\51224.mp4,found
51225,short,short,72,train,https://media.asldeafined.com/vocabulary/1466724014.5239.mp4,asldeafined,59,1,-1,25,data\raw\WLASL100\videos\51225,data\landmarks\wlasl100\51225.npy,data\raw\WLASL100\videos\51225.mp4,found
51226,short,short,72,train,https://media.asldeafined.com/vocabulary/1468766397.2205.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\51226,data\landmarks\wlasl100\51226.npy,data\raw\WLASL100\videos\51226.mp4,found
51227,short,short,72,val,https://media.asldeafined.com/vocabulary/1546575090.7731.mp4,asldeafined,34,1,-1,25,data\raw\WLASL100\videos\51227,data\landmarks\wlasl100\51227.npy,data\raw\WLASL100\videos\51227.mp4,found
51228,short,short,72,train,https://www.handspeak.com/word/s/short-duration.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\51228,data\landmarks\wlasl100\51228.npy,,missing
51229,short,short,72,train,https://www.handspeak.com/word/s/short-height.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\51229,data\landmarks\wlasl100\51229.npy,,missing
66469,short,short,72,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SH/SHORT-252.mp4,aslsignbank,103,1,-1,25,data\raw\WLASL100\videos\66469,data\landmarks\wlasl100\66469.npy,,missing
51220,short,short,72,val,https://media.spreadthesign.com/video/mp4/13/65914.mp4,spreadthesign,0,1,-1,25,data\raw\WLASL100\videos\51220,data\landmarks\wlasl100\51220.npy,data\raw\WLASL100\videos\51220.mp4,found
51230,short,short,72,val,https://www.handspeak.com/word/s/short-soon.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\51230,data\landmarks\wlasl100\51230.npy,,missing
51231,short,short,72,train,https://www.signingsavvy.com/signs/mp4/23/23534.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL100\videos\51231,data\landmarks\wlasl100\51231.npy,,missing
51232,short,short,72,train,https://www.signingsavvy.com/signs/mp4/9/9191.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\51232,data\landmarks\wlasl100\51232.npy,,missing
51233,short,short,72,test,https://www.signingsavvy.com/signs/mp4/9/9192.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\51233,data\landmarks\wlasl100\51233.npy,,missing
51234,short,short,72,test,http://www.aslpro.com/main/s/short.swf,aslpro,83,1,-1,25,data\raw\WLASL100\videos\51234,data\landmarks\wlasl100\51234.npy,,missing
51235,short,short,72,train,http://www.aslsearch.com/signs/videos/short2.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\51235,data\landmarks\wlasl100\51235.npy,,missing
51236,short,short,72,train,http://www.aslsearch.com/signs/videos/short.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\51236,data\landmarks\wlasl100\51236.npy,,missing
58488,time,time,73,test,https://www.youtube.com/watch?v=x6CehcknaH8,asl5200,9,2828,2890,25,data\raw\WLASL100\videos\58488,data\landmarks\wlasl100\58488.npy,data\raw\WLASL100\videos\58488.mp4,found
69511,time,time,73,val,http://aslbricks.org/New/ASL-Videos/time.mp4,aslbrick,118,1,-1,25,data\raw\WLASL100\videos\69511,data\landmarks\wlasl100\69511.npy,data\raw\WLASL100\videos\69511.mp4,found
68294,time,time,73,train,https://www.youtube.com/watch?v=7Mhil9I1Ocs,lillybauer,113,1,80,25,data\raw\WLASL100\videos\68294,data\landmarks\wlasl100\68294.npy,,missing
70356,time,time,73,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,northtexas,121,6741,6836,25,data\raw\WLASL100\videos\70356,data\landmarks\wlasl100\70356.npy,data\raw\WLASL100\videos\70356.mp4,found
68171,time,time,73,train,https://www.youtube.com/watch?v=m_nEgm4uX6U,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68171,data\landmarks\wlasl100\68171.npy,data\raw\WLASL100\videos\68171.mp4,found
58502,time,time,73,test,https://www.signingsavvy.com/signs/mp4/23/23948.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL100\videos\58502,data\landmarks\wlasl100\58502.npy,,missing
58503,time,time,73,train,https://www.signingsavvy.com/signs/mp4/7/7100.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\58503,data\landmarks\wlasl100\58503.npy,,missing
58504,time,time,73,train,https://www.youtube.com/watch?v=s-y1OtBgHkU,aslu,5,1,-1,25,data\raw\WLASL100\videos\58504,data\landmarks\wlasl100\58504.npy,data\raw\WLASL100\videos\58504.mp4,found
58505,time,time,73,train,http://www.aslpro.com/main/t/time_fall_back.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\58505,data\landmarks\wlasl100\58505.npy,,missing
58506,time,time,73,train,http://www.aslpro.com/main/t/time_spring_forward.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\58506,data\landmarks\wlasl100\58506.npy,,missing
66644,time,time,73,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TI/TIME-1233.mp4,aslsignbank,98,1,-1,25,data\raw\WLASL100\videos\66644,data\landmarks\wlasl100\66644.npy,,missing
58497,time,time,73,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/time.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\58497,data\landmarks\wlasl100\58497.npy,data\raw\WLASL100\videos\58497.mp4,found
67309,time,time,73,train,https://youtu.be/tXhJplJXFmo,asllex,109,1,-1,25,data\raw\WLASL100\videos\67309,data\landmarks\wlasl100\67309.npy,,missing
58507,time,time,73,val,http://www.aslpro.com/main/t/time.swf,aslpro,87,1,-1,25,data\raw\WLASL100\videos\58507,data\landmarks\wlasl100\58507.npy,,missing
58508,time,time,73,train,http://www.aslsearch.com/signs/videos/time.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\58508,data\landmarks\wlasl100\58508.npy,,missing
58498,time,time,73,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20time-qx01CJ9Rpqw.mp4,signschool,52,1,-1,25,data\raw\WLASL100\videos\58498,data\landmarks\wlasl100\58498.npy,data\raw\WLASL100\videos\58498.mp4,found
58499,time,time,73,train,https://media.asldeafined.com/vocabulary/1468945476.6416.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\58499,data\landmarks\wlasl100\58499.npy,data\raw\WLASL100\videos\58499.mp4,found
58500,time,time,73,train,https://www.handspeak.com/word/t/time2.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\58500,data\landmarks\wlasl100\58500.npy,,missing
58501,time,time,73,train,https://www.handspeak.com/word/t/time-q.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\58501,data\landmarks\wlasl100\58501.npy,,missing
62241,want,want,74,test,https://www.youtube.com/watch?v=A5dihMAjeTE,asl5200,9,297,346,25,data\raw\WLASL100\videos\62241,data\landmarks\wlasl100\62241.npy,data\raw\WLASL100\videos\62241.mp4,found
69524,want,want,74,val,http://aslbricks.org/New/ASL-Videos/want.mp4,aslbrick,118,1,-1,25,data\raw\WLASL100\videos\69524,data\landmarks\wlasl100\69524.npy,data\raw\WLASL100\videos\69524.mp4,found
68178,want,want,74,train,https://www.youtube.com/watch?v=co7zdtkJW1E,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68178,data\landmarks\wlasl100\68178.npy,data\raw\WLASL100\videos\68178.mp4,found
68540,want,want,74,train,https://www.youtube.com/watch?v=I0v6P6HEGCA,lillybauer,112,1,38,25,data\raw\WLASL100\videos\68540,data\landmarks\wlasl100\68540.npy,,missing
62246,want,want,74,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/want.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\62246,data\landmarks\wlasl100\62246.npy,data\raw\WLASL100\videos\62246.mp4,found
62247,want,want,74,test,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Want%20copy.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\62247,data\landmarks\wlasl100\62247.npy,data\raw\WLASL100\videos\62247.mp4,found
62248,want,want,74,train,https://media.asldeafined.com/vocabulary/1468926945.7263.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\62248,data\landmarks\wlasl100\62248.npy,data\raw\WLASL100\videos\62248.mp4,found
62249,want,want,74,train,https://www.handspeak.com/word/w/want.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\62249,data\landmarks\wlasl100\62249.npy,,missing
62250,want,want,74,train,https://www.signingsavvy.com/signs/mp4/6/6971.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\62250,data\landmarks\wlasl100\62250.npy,,missing
62251,want,want,74,train,https://www.signingsavvy.com/signs/mp4/6/6972.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\62251,data\landmarks\wlasl100\62251.npy,,missing
62253,want,want,74,train,https://www.youtube.com/watch?v=aGzNpjV6-0I,aslu,5,1,-1,25,data\raw\WLASL100\videos\62253,data\landmarks\wlasl100\62253.npy,data\raw\WLASL100\videos\62253.mp4,found
62244,want,want,74,val,https://media.spreadthesign.com/video/mp4/13/50936.mp4,spreadthesign,56,1,-1,25,data\raw\WLASL100\videos\62244,data\landmarks\wlasl100\62244.npy,data\raw\WLASL100\videos\62244.mp4,found
67038,want,want,74,train,https://youtu.be/Xl2VNuFGexI,asllex,109,1,-1,25,data\raw\WLASL100\videos\67038,data\landmarks\wlasl100\67038.npy,,missing
62254,want,want,74,val,https://www.youtube.com/watch?v=aGzNpjV6-0I,aslu,5,1,-1,25,data\raw\WLASL100\videos\62254,data\landmarks\wlasl100\62254.npy,data\raw\WLASL100\videos\62254.mp4,found
62256,want,want,74,train,https://www.youtube.com/watch?v=fBVbr5ci0EQ,nabboud,69,1,-1,25,data\raw\WLASL100\videos\62256,data\landmarks\wlasl100\62256.npy,,missing
62257,want,want,74,train,https://www.youtube.com/watch?v=nI-XX3BtUlQ,nabboud,7,1,-1,25,data\raw\WLASL100\videos\62257,data\landmarks\wlasl100\62257.npy,,missing
62258,want,want,74,train,http://www.aslpro.com/main/w/want.swf,aslpro,87,1,-1,25,data\raw\WLASL100\videos\62258,data\landmarks\wlasl100\62258.npy,,missing
62259,want,want,74,train,http://www.aslsearch.com/signs/videos/want.mp4,aslsearch,41,1,-1,25,data\raw\WLASL100\videos\62259,data\landmarks\wlasl100\62259.npy,,missing
62245,want,want,74,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/want-2.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\62245,data\landmarks\wlasl100\62245.npy,data\raw\WLASL100\videos\62245.mp4,found
63769,work,work,75,test,https://www.youtube.com/watch?v=A5dihMAjeTE,asl5200,9,3525,3574,25,data\raw\WLASL100\videos\63769,data\landmarks\wlasl100\63769.npy,data\raw\WLASL100\videos\63769.mp4,found
68924,work,work,75,val,https://www.youtube.com/watch?v=TZ65f_6GglU,lillybauer,115,1,62,25,data\raw\WLASL100\videos\68924,data\landmarks\wlasl100\68924.npy,,missing
63804,work,work,75,train,https://www.youtube.com/watch?v=pDRfD3bNsEo,nabboud,80,1,-1,25,data\raw\WLASL100\videos\63804,data\landmarks\wlasl100\63804.npy,,missing
63805,work,work,75,train,http://www.aslpro.com/main/w/work.swf,aslpro,25,1,-1,25,data\raw\WLASL100\videos\63805,data\landmarks\wlasl100\63805.npy,,missing
63806,work,work,75,train,http://www.aslsearch.com/signs/videos/work.mp4,aslsearch,41,1,-1,25,data\raw\WLASL100\videos\63806,data\landmarks\wlasl100\63806.npy,,missing
63789,work,work,75,test,https://media.spreadthesign.com/video/mp4/13/244773.mp4,spreadthesign,2,1,-1,25,data\raw\WLASL100\videos\63789,data\landmarks\wlasl100\63789.npy,data\raw\WLASL100\videos\63789.mp4,found
63790,work,work,75,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/work.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\63790,data\landmarks\wlasl100\63790.npy,data\raw\WLASL100\videos\63790.mp4,found
63791,work,work,75,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Synagogue%2C%20Work-T8QJNv7wRCs.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\63791,data\landmarks\wlasl100\63791.npy,data\raw\WLASL100\videos\63791.mp4,found
63792,work,work,75,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Work-hQKYeuN5tMI.mp4,signschool,3,1,-1,25,data\raw\WLASL100\videos\63792,data\landmarks\wlasl100\63792.npy,data\raw\WLASL100\videos\63792.mp4,found
63793,work,work,75,train,https://media.asldeafined.com/vocabulary/1468929052.2546.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\63793,data\landmarks\wlasl100\63793.npy,data\raw\WLASL100\videos\63793.mp4,found
63794,work,work,75,train,https://www.handspeak.com/word/w/work.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\63794,data\landmarks\wlasl100\63794.npy,,missing
63795,work,work,75,val,https://www.signingsavvy.com/signs/mp4/14/14523.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\63795,data\landmarks\wlasl100\63795.npy,,missing
66804,work,work,75,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WORK-1450.mp4,aslsignbank,88,1,-1,25,data\raw\WLASL100\videos\66804,data\landmarks\wlasl100\66804.npy,,missing
63788,work,work,75,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/work.mov,elementalasl,19,1,-1,25,data\raw\WLASL100\videos\63788,data\landmarks\wlasl100\63788.npy,data\raw\WLASL100\videos\63788.mp4,found
67003,work,work,75,train,https://youtu.be/FwfWrRxzSxw,asllex,109,1,-1,25,data\raw\WLASL100\videos\67003,data\landmarks\wlasl100\67003.npy,,missing
63799,work,work,75,train,https://www.signingsavvy.com/signs/mp4/8/8599.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\63799,data\landmarks\wlasl100\63799.npy,,missing
63801,work,work,75,train,https://www.youtube.com/watch?v=1nt04tWWp5s,aslu,5,1,-1,25,data\raw\WLASL100\videos\63801,data\landmarks\wlasl100\63801.npy,data\raw\WLASL100\videos\63801.mp4,found
63802,work,work,75,train,https://www.youtube.com/watch?v=dsZQRTrQjiE,nabboud,69,1,-1,25,data\raw\WLASL100\videos\63802,data\landmarks\wlasl100\63802.npy,,missing
63803,work,work,75,train,https://www.youtube.com/watch?v=mJrUYRjvrew,aslu,5,1,-1,25,data\raw\WLASL100\videos\63803,data\landmarks\wlasl100\63803.npy,data\raw\WLASL100\videos\63803.mp4,found
01382,africa,africa,76,val,https://www.youtube.com/watch?v=jPn0FQxkdBc,asl5200,9,1008,1051,25,data\raw\WLASL100\videos\01382,data\landmarks\wlasl100\01382.npy,data\raw\WLASL100\videos\01382.mp4,found
01383,africa,africa,76,train,https://media.spreadthesign.com/video/mp4/13/50049.mp4,spreadthesign,35,1,-1,25,data\raw\WLASL100\videos\01383,data\landmarks\wlasl100\01383.npy,data\raw\WLASL100\videos\01383.mp4,found
01384,africa,africa,76,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/africa.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\01384,data\landmarks\wlasl100\01384.npy,data\raw\WLASL100\videos\01384.mp4,found
01385,africa,africa,76,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Africa%202-TrChLRg2itY.mp4,signschool,6,1,-1,25,data\raw\WLASL100\videos\01385,data\landmarks\wlasl100\01385.npy,data\raw\WLASL100\videos\01385.mp4,found
01386,africa,africa,76,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Africa%203-Jn6HQbdJE48.mp4,signschool,6,1,-1,25,data\raw\WLASL100\videos\01386,data\landmarks\wlasl100\01386.npy,data\raw\WLASL100\videos\01386.mp4,found
01387,africa,africa,76,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Africa-il-R1NptEEw.mp4,signschool,6,1,-1,25,data\raw\WLASL100\videos\01387,data\landmarks\wlasl100\01387.npy,data\raw\WLASL100\videos\01387.mp4,found
01388,africa,africa,76,train,https://media.asldeafined.com/vocabulary/1466171159.7047.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\01388,data\landmarks\wlasl100\01388.npy,data\raw\WLASL100\videos\01388.mp4,found
01390,africa,africa,76,train,https://www.handspeak.com/word/a/africa.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\01390,data\landmarks\wlasl100\01390.npy,,missing
01391,africa,africa,76,val,https://www.signingsavvy.com/signs/mp4/14/14836.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\01391,data\landmarks\wlasl100\01391.npy,,missing
65029,africa,africa,76,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AF/AFRICA-846.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL100\videos\65029,data\landmarks\wlasl100\65029.npy,,missing
67350,africa,africa,76,train,https://youtu.be/niBJ6C9Rs_8,asllex,109,1,-1,25,data\raw\WLASL100\videos\67350,data\landmarks\wlasl100\67350.npy,,missing
01392,africa,africa,76,train,https://www.youtube.com/watch?v=qtVdE7tBGsU,aslu,5,1,-1,25,data\raw\WLASL100\videos\01392,data\landmarks\wlasl100\01392.npy,data\raw\WLASL100\videos\01392.mp4,found
01393,africa,africa,76,train,https://www.youtube.com/watch?v=S__GZ7Vki30,aslu,5,1,-1,25,data\raw\WLASL100\videos\01393,data\landmarks\wlasl100\01393.npy,data\raw\WLASL100\videos\01393.mp4,found
01394,africa,africa,76,test,https://www.youtube.com/watch?v=YnK5IFMrc6Q,aslu,5,1,-1,25,data\raw\WLASL100\videos\01394,data\landmarks\wlasl100\01394.npy,data\raw\WLASL100\videos\01394.mp4,found
01395,africa,africa,76,train,https://www.youtube.com/watch?v=ZyH7kuEa18Q,aslu,5,1,-1,25,data\raw\WLASL100\videos\01395,data\landmarks\wlasl100\01395.npy,data\raw\WLASL100\videos\01395.mp4,found
01396,africa,africa,76,train,http://www.aslpro.com/main/a/africa_1.swf,aslpro,16,1,-1,25,data\raw\WLASL100\videos\01396,data\landmarks\wlasl100\01396.npy,,missing
01397,africa,africa,76,test,http://www.aslpro.com/main/a/africa_2.swf,aslpro,16,1,-1,25,data\raw\WLASL100\videos\01397,data\landmarks\wlasl100\01397.npy,,missing
01398,africa,africa,76,val,http://www.aslsearch.com/signs/videos/africa.mp4,aslsearch,41,1,-1,25,data\raw\WLASL100\videos\01398,data\landmarks\wlasl100\01398.npy,,missing
